Review_id,Customer_id,Product_id,Rating,Review text,review date
RV8322,C6329,P13310,1,bad,2024-06-04
RV8323,C26455,P17902,2,excellent,2025-02-12
RV8324,C3145,P12900,1,excellent,2025-03-04
RV8325,C30470,P31646,2,excellent,2020-03-14
RV8326,C5470,P30835,2,Average,2023-01-12
RV8327,C9859,P32106,5,poor,2025-06-10
RV8328,C26735,P40528,2,excellent,2023-05-01
RV8329,C38835,P16053,4,excellent,2020-12-11
RV8330,C6638,P25497,3,bad,2024-05-14
RV8331,C8115,P20683,3,Good,2023-02-14
RV8332,C12339,P3447,4,Average,2023-04-06
RV8333,C19345,P36674,5,bad,2024-10-21
RV8334,C27988,P15573,4,poor,2021-03-23
RV8335,C14983,P17771,2,excellent,2022-04-18
RV8336,C5636,P7541,5,bad,2021-04-23
RV8337,C31554,P37307,5,bad,2024-03-02
RV8338,C20947,P38859,4,Good,2021-12-29
RV8339,C36741,P22937,4,Average,2023-09-29
RV8340,C1274,P3119,5,Average,2024-04-15
RV8341,C6280,P13351,5,poor,2024-04-02
RV8342,C3923,P6763,5,excellent,2022-12-09
RV8343,C21940,P29330,2,excellent,2024-08-31
RV8344,C12186,P14271,1,poor,2024-05-16
RV8345,C30519,P28436,4,excellent,2020-10-03
RV8346,C24162,P3034,4,Average,2022-10-24
RV8347,C7400,P16288,5,bad,2020-07-14
RV8348,C40215,P20044,4,poor,2024-08-28
RV8349,C3560,P35757,5,bad,2025-10-19
RV8350,C32563,P3501,5,excellent,2021-10-22
RV8351,C27588,P38888,2,Good,2025-06-23
RV8352,C6759,P5148,3,poor,2023-12-30
RV8353,C10303,P30343,2,bad,2020-02-01
RV8354,C11043,P30681,4,Good,2024-09-08
RV8355,C19495,P12712,3,Average,2021-04-18
RV8356,C18198,P9516,3,excellent,2023-04-10
RV8357,C1817,P12421,1,Average,2021-07-24
RV8358,C35818,P30575,4,poor,2024-10-13
RV8359,C7502,P3074,3,excellent,2021-10-29
RV8360,C23643,P32859,4,bad,2025-05-22
RV8361,C28803,P35235,1,Average,2022-11-03
RV8362,C20273,P31773,1,excellent,2024-03-07
RV8363,C38220,P31628,2,Good,2024-09-21
RV8364,C33190,P33126,4,Average,2024-08-06
RV8365,C7266,P27085,1,bad,2025-08-15
RV8366,C21672,P11105,1,poor,2024-01-15
RV8367,C37626,P5421,5,excellent,2022-07-04
RV8368,C15805,P22213,2,Good,2020-03-20
RV8369,C23953,P21351,4,excellent,2020-09-06
RV8370,C7656,P34977,1,bad,2021-02-24
RV8371,C15211,P6379,1,bad,2020-05-09
RV8372,C27742,P28869,1,poor,2025-03-16
RV8373,C22722,P23738,2,Average,2022-07-08
RV8374,C16829,P40411,2,poor,2024-10-27
RV8375,C12848,P15580,4,Good,2025-01-01
RV8376,C25470,P14335,3,Average,2024-07-01
RV8377,C39753,P25727,1,Average,2023-02-02
RV8378,C19776,P23089,2,excellent,2025-11-15
RV8379,C15486,P4024,4,excellent,2025-03-29
RV8380,C15263,P2181,3,excellent,2025-11-22
RV8381,C19284,P7226,2,Good,2023-10-30
RV8382,C11404,P11459,5,excellent,2023-12-29
RV8383,C22497,P27200,1,excellent,2022-01-22
RV8384,C26446,P36393,4,poor,2021-02-27
RV8385,C39732,P17270,1,poor,2020-06-10
RV8386,C26656,P5125,4,poor,2024-07-26
RV8387,C27337,P22550,1,excellent,2024-06-11
RV8388,C39516,P11359,2,Good,2022-09-02
RV8389,C39104,P40909,3,Average,2024-11-29
RV8390,C15592,P20395,3,Good,2024-09-05
RV8391,C27221,P33594,2,bad,2022-03-22
RV8392,C7906,P35799,2,poor,2024-06-25
RV8393,C3940,P8696,2,Good,2020-06-18
RV8394,C28171,P23463,5,poor,2020-01-04
RV8395,C5577,P18115,1,bad,2022-01-15
RV8396,C40524,P35898,2,excellent,2024-12-18
RV8397,C20187,P12603,4,bad,2023-05-03
RV8398,C28472,P12628,3,excellent,2025-10-13
RV8399,C14917,P31831,2,Average,2023-03-14
RV8400,C37098,P10967,1,Average,2024-07-05
RV8401,C31487,P30122,4,poor,2025-01-11
RV8402,C2101,P18637,2,poor,2023-07-22
RV8403,C37638,P32824,1,Good,2025-01-21
RV8404,C23730,P15129,3,excellent,2024-11-09
RV8405,C14766,P21737,4,Average,2022-04-24
RV8406,C5536,P14435,2,excellent,2024-08-18
RV8407,C36017,P28500,3,bad,2024-09-17
RV8408,C33650,P33332,5,bad,2025-11-17
RV8409,C36343,P1309,3,Good,2024-02-20
RV8410,C8289,P22753,1,bad,2021-03-24
RV8411,C16382,P23292,4,Average,2023-02-25
RV8412,C11479,P5117,2,Good,2024-05-13
RV8413,C32715,P8542,2,poor,2020-03-05
RV8414,C24094,P33841,4,Good,2023-12-22
RV8415,C3676,P24213,5,Average,2023-12-19
RV8416,C40927,P26935,1,excellent,2024-11-22
RV8417,C11100,P22276,5,poor,2023-01-20
RV8418,C18747,P27144,1,excellent,2020-01-26
RV8419,C27631,P22377,1,bad,2021-01-21
RV8420,C35638,P26225,2,bad,2024-07-26
RV8421,C6980,P7590,1,Average,2020-07-09
RV8422,C5770,P21874,3,Average,2025-04-04
RV8423,C13608,P8667,1,Average,2025-08-29
RV8424,C5910,P1585,3,poor,2023-12-30
RV8425,C3027,P29080,5,poor,2021-09-24
RV8426,C34311,P15906,1,Good,2023-10-28
RV8427,C8682,P13274,2,Average,2023-04-12
RV8428,C4642,P34396,2,Average,2025-06-13
RV8429,C21560,P4763,3,poor,2025-01-08
RV8430,C28549,P15215,3,bad,2022-06-22
RV8431,C23140,P13592,3,Average,2024-11-03
RV8432,C25641,P20705,2,bad,2021-01-29
RV8433,C17629,P18514,1,Good,2022-05-12
RV8434,C33631,P27123,1,Good,2020-06-10
RV8435,C15380,P19448,2,Average,2025-01-23
RV8436,C12686,P33305,2,Average,2024-07-13
RV8437,C26849,P24106,2,Good,2020-11-02
RV8438,C1887,P33605,3,Average,2024-05-01
RV8439,C25578,P16047,3,Average,2025-08-30
RV8440,C21951,P36186,4,poor,2023-08-27
RV8441,C2866,P22470,4,bad,2025-08-25
RV8442,C32138,P19533,3,Good,2020-11-10
RV8443,C16318,P20512,5,Average,2023-01-31
RV8444,C7306,P34461,1,bad,2023-01-24
RV8445,C26556,P16677,5,Good,2021-01-03
RV8446,C20550,P24553,4,Average,2025-12-22
RV8447,C34844,P40230,3,poor,2020-02-29
RV8448,C1759,P20907,4,excellent,2025-12-08
RV8449,C17563,P9535,5,excellent,2022-02-24
RV8450,C6107,P20931,3,poor,2021-04-04
RV8451,C7530,P3433,2,excellent,2020-09-03
RV8452,C2477,P17475,2,poor,2022-09-13
RV8453,C29921,P7724,2,poor,2020-07-09
RV8454,C28079,P20820,1,excellent,2024-10-04
RV8455,C31649,P8878,2,bad,2023-01-27
RV8456,C31849,P28605,4,poor,2024-07-02
RV8457,C32868,P21573,3,poor,2024-03-13
RV8458,C3517,P26588,1,Good,2022-01-01
RV8459,C40942,P20601,3,bad,2023-08-08
RV8460,C36609,P25697,3,Good,2021-07-19
RV8461,C21291,P2970,2,bad,2023-12-07
RV8462,C17758,P29344,3,bad,2025-03-07
RV8463,C30523,P26687,1,bad,2023-10-24
RV8464,C4681,P12046,5,Average,2021-12-03
RV8465,C39274,P26417,3,Average,2025-08-12
RV8466,C24783,P7712,4,Average,2023-10-10
RV8467,C17213,P12975,3,Good,2022-05-13
RV8468,C32664,P11063,1,poor,2024-05-17
RV8469,C14519,P17082,3,Good,2022-09-15
RV8470,C8075,P2565,1,poor,2020-07-09
RV8471,C8281,P3777,1,Good,2021-09-23
RV8472,C15439,P20053,4,Good,2020-05-13
RV8473,C31892,P13993,3,Average,2024-07-16
RV8474,C14223,P1001,2,excellent,2022-09-29
RV8475,C17565,P15402,1,bad,2023-04-18
RV8476,C35299,P8241,1,bad,2022-06-20
RV8477,C36126,P7690,3,Average,2021-09-15
RV8478,C10710,P15651,3,poor,2025-08-02
RV8479,C15255,P3925,3,Good,2022-08-20
RV8480,C35648,P28670,2,bad,2024-11-23
RV8481,C39152,P17566,1,poor,2022-12-25
RV8482,C32734,P2162,5,Good,2022-04-05
RV8483,C28895,P35912,5,Average,2021-07-11
RV8484,C26867,P31823,2,Average,2021-06-06
RV8485,C17871,P27603,4,Average,2023-07-29
RV8486,C40018,P1015,3,Good,2025-02-10
RV8487,C3121,P29958,1,Good,2020-11-19
RV8488,C35882,P37735,1,excellent,2025-09-07
RV8489,C14062,P17516,1,excellent,2020-12-25
RV8490,C40247,P39792,2,Good,2024-01-10
RV8491,C24081,P20777,3,Good,2021-02-11
RV8492,C32587,P37898,5,bad,2023-12-23
RV8493,C21676,P15693,2,excellent,2020-06-17
RV8494,C19550,P30864,3,Average,2023-04-27
RV8495,C27413,P30995,2,Good,2021-10-10
RV8496,C6963,P32459,2,poor,2023-10-17
RV8497,C31001,P40012,2,Good,2025-01-09
RV8498,C20506,P33278,1,Good,2022-04-27
RV8499,C6843,P4845,3,Good,2020-03-28
RV8500,C9345,P1597,3,Average,2022-05-06
RV8501,C3519,P18077,1,Average,2021-09-11
RV8502,C17293,P27542,3,Average,2021-10-07
RV8503,C30898,P28250,4,poor,2021-07-10
RV8504,C26481,P23395,1,bad,2024-03-27
RV8505,C17295,P38800,2,poor,2020-04-16
RV8506,C8787,P25288,2,Good,2023-07-03
RV8507,C34021,P7233,3,Average,2022-03-24
RV8508,C3893,P27966,5,Good,2023-01-14
RV8509,C27283,P20840,4,poor,2024-07-07
RV8510,C36597,P8895,4,Good,2023-03-01
RV8511,C27521,P26092,4,Average,2021-07-05
RV8512,C28684,P17017,3,bad,2024-04-27
RV8513,C38532,P21828,5,Good,2023-04-13
RV8514,C11422,P19353,4,bad,2025-11-12
RV8515,C31804,P1874,3,Average,2025-07-02
RV8516,C28958,P16658,4,Good,2022-05-19
RV8517,C10917,P16368,5,Average,2024-09-07
RV8518,C25163,P28487,4,poor,2020-10-01
RV8519,C40495,P3032,4,Good,2024-01-13
RV8520,C14767,P27844,3,excellent,2024-01-07
RV8521,C20017,P20772,4,excellent,2023-11-10
RV8522,C31038,P22422,1,Good,2020-01-17
RV8523,C26144,P25021,3,Good,2022-08-31
RV8524,C29017,P30403,2,poor,2022-10-18
RV8525,C14054,P38805,4,poor,2025-10-12
RV8526,C22782,P20120,2,poor,2020-12-17
RV8527,C12822,P30228,4,bad,2023-01-14
RV8528,C21962,P9423,5,Good,2020-07-12
RV8529,C6372,P15164,2,poor,2020-01-10
RV8530,C9190,P13002,1,poor,2025-11-28
RV8531,C6833,P1552,5,Good,2024-05-08
RV8532,C35694,P18669,1,bad,2023-12-26
RV8533,C7271,P1133,2,excellent,2020-04-02
RV8534,C29665,P9480,2,bad,2025-11-23
RV8535,C31028,P24614,2,Average,2023-03-14
RV8536,C6388,P38708,5,bad,2022-02-13
RV8537,C28558,P2122,4,excellent,2024-01-08
RV8538,C39221,P16053,2,poor,2022-04-18
RV8539,C15054,P34877,2,excellent,2023-10-06
RV8540,C19447,P23017,2,Good,2025-10-06
RV8541,C7144,P26721,4,Good,2022-11-19
RV8542,C30736,P18268,1,Average,2025-02-09
RV8543,C10217,P35147,2,poor,2022-09-02
RV8544,C7839,P10111,3,Good,2025-09-29
RV8545,C25390,P34302,2,Average,2023-09-13
RV8546,C31782,P12260,3,bad,2024-03-04
RV8547,C30850,P38777,4,bad,2021-07-18
RV8548,C20834,P19055,1,excellent,2020-06-07
RV8549,C2546,P2519,4,excellent,2024-08-27
RV8550,C26805,P26552,3,bad,2020-11-27
RV8551,C20483,P37165,1,poor,2025-11-27
RV8552,C31963,P22894,3,bad,2025-05-02
RV8553,C16658,P18744,4,Average,2024-08-21
RV8554,C40348,P34528,3,excellent,2024-01-19
RV8555,C32949,P5883,4,Average,2023-04-10
RV8556,C36683,P31232,2,poor,2023-08-14
RV8557,C23010,P13324,2,bad,2020-10-13
RV8558,C11216,P34903,2,poor,2024-04-04
RV8559,C20678,P25581,1,Good,2020-07-05
RV8560,C21081,P40305,4,bad,2024-10-09
RV8561,C27829,P17092,3,excellent,2024-11-22
RV8562,C21689,P16136,1,excellent,2024-01-14
RV8563,C6850,P23111,2,Average,2025-05-27
RV8564,C35699,P5492,2,poor,2023-02-01
RV8565,C1566,P35916,4,Average,2021-05-06
RV8566,C27065,P38907,5,excellent,2022-08-22
RV8567,C7127,P28783,4,excellent,2024-05-19
RV8568,C32657,P28611,5,Average,2022-12-11
RV8569,C6951,P5480,2,excellent,2021-08-07
RV8570,C24133,P23139,4,poor,2021-03-02
RV8571,C28648,P20745,2,excellent,2021-07-05
RV8572,C10026,P40665,2,bad,2023-09-19
RV8573,C3025,P29362,3,excellent,2020-10-30
RV8574,C24257,P33016,5,bad,2022-06-30
RV8575,C16265,P10310,4,excellent,2021-03-27
RV8576,C6868,P28898,1,Average,2020-11-18
RV8577,C32538,P14003,3,excellent,2025-09-27
RV8578,C33671,P16532,5,bad,2020-09-21
RV8579,C13905,P33232,2,poor,2020-10-04
RV8580,C26842,P24054,1,excellent,2025-05-28
RV8581,C25734,P9187,4,Good,2020-08-13
RV8582,C26877,P10040,1,Good,2023-05-10
RV8583,C19046,P17221,2,Good,2021-12-13
RV8584,C13416,P1714,1,bad,2022-02-26
RV8585,C32228,P37689,2,Average,2023-04-06
RV8586,C3091,P22271,4,bad,2022-07-23
RV8587,C8209,P20095,3,bad,2024-10-11
RV8588,C34835,P37827,5,Average,2022-06-16
RV8589,C39012,P33539,2,poor,2025-06-20
RV8590,C20899,P6122,2,excellent,2021-12-25
RV8591,C17561,P26778,1,bad,2024-07-18
RV8592,C40005,P24452,3,Good,2022-02-17
RV8593,C16706,P30497,2,poor,2022-11-30
RV8594,C4551,P30866,5,poor,2024-06-23
RV8595,C11462,P36499,4,poor,2025-03-20
RV8596,C36121,P27252,4,Average,2020-12-25
RV8597,C6907,P6412,5,Good,2025-01-05
RV8598,C40443,P11808,5,Average,2023-08-14
RV8599,C21323,P12167,3,bad,2024-05-25
RV8600,C9778,P11440,2,bad,2023-06-26
RV8601,C27167,P4477,2,excellent,2020-01-10
RV8602,C21809,P37526,4,bad,2020-05-28
RV8603,C15399,P11653,5,excellent,2025-07-16
RV8604,C17663,P32459,2,bad,2021-08-04
RV8605,C12958,P9038,3,Average,2023-12-13
RV8606,C9063,P31470,2,poor,2020-01-23
RV8607,C16925,P22092,5,bad,2024-11-26
RV8608,C27566,P19584,5,bad,2021-01-03
RV8609,C9796,P5190,1,Average,2024-09-24
RV8610,C27937,P8973,2,Good,2023-01-30
RV8611,C33743,P7321,4,poor,2023-11-15
RV8612,C2484,P38340,5,bad,2020-04-23
RV8613,C23349,P9828,2,poor,2021-07-15
RV8614,C26403,P32172,2,poor,2022-05-09
RV8615,C21486,P1462,3,bad,2025-03-26
RV8616,C16039,P3890,1,excellent,2024-04-06
RV8617,C18122,P11290,3,Good,2024-04-24
RV8618,C23785,P10606,2,excellent,2022-05-25
RV8619,C21280,P23160,1,bad,2024-08-15
RV8620,C38656,P8961,1,poor,2023-05-28
RV8621,C16801,P21489,1,poor,2021-06-18
RV8622,C11091,P27426,2,Average,2024-03-02
RV8623,C27735,P16511,4,bad,2023-04-11
RV8624,C28128,P25692,5,excellent,2021-12-10
RV8625,C1286,P35400,2,Average,2022-05-17
RV8626,C12054,P17220,4,excellent,2023-09-27
RV8627,C7202,P35040,3,bad,2022-10-01
RV8628,C24065,P21420,2,poor,2022-02-25
RV8629,C33600,P37761,5,Average,2022-07-07
RV8630,C30195,P23973,1,Average,2023-11-27
RV8631,C40982,P36597,2,poor,2020-04-19
RV8632,C19783,P40676,4,Good,2020-04-04
RV8633,C35550,P33843,5,Average,2022-08-08
RV8634,C20303,P28345,4,Good,2022-05-16
RV8635,C11559,P11462,5,poor,2025-06-14
RV8636,C33079,P20085,2,bad,2024-04-23
RV8637,C13702,P22471,5,excellent,2025-01-08
RV8638,C26315,P21016,3,poor,2024-07-27
RV8639,C32750,P17343,1,bad,2023-12-02
RV8640,C34029,P11511,3,excellent,2023-12-10
RV8641,C8441,P34492,5,excellent,2025-08-27
RV8642,C19034,P11499,1,excellent,2023-01-06
RV8643,C29951,P39687,4,bad,2024-01-13
RV8644,C34820,P19403,4,Average,2023-10-12
RV8645,C28178,P32895,2,Average,2023-12-09
RV8646,C26251,P2409,4,excellent,2024-11-19
RV8647,C3744,P28747,2,Good,2024-12-11
RV8648,C25796,P16155,2,bad,2022-04-14
RV8649,C12484,P11937,2,excellent,2025-09-03
RV8650,C14556,P18316,3,Average,2020-07-25
RV8651,C17416,P30193,2,Good,2025-04-28
RV8652,C25501,P11030,4,Average,2025-01-12
RV8653,C34098,P38646,1,poor,2021-08-15
RV8654,C17563,P7985,4,bad,2020-06-23
RV8655,C37383,P28704,1,excellent,2020-02-27
RV8656,C23746,P28356,4,Average,2023-12-30
RV8657,C15730,P29286,4,excellent,2022-12-29
RV8658,C22884,P13365,4,Average,2023-08-02
RV8659,C23180,P32852,1,Average,2021-11-07
RV8660,C9288,P3867,5,Good,2020-06-29
RV8661,C11165,P20440,1,Average,2021-05-27
RV8662,C4451,P35412,2,poor,2023-12-06
RV8663,C14437,P20116,3,excellent,2023-07-13
RV8664,C19154,P18250,3,bad,2023-05-02
RV8665,C37681,P4504,3,Good,2022-12-11
RV8666,C22576,P3299,2,Average,2020-10-02
RV8667,C19488,P38471,3,bad,2021-11-17
RV8668,C20795,P36188,3,poor,2020-03-02
RV8669,C27004,P31003,2,Good,2020-01-31
RV8670,C11613,P1655,1,bad,2025-03-24
RV8671,C6389,P38297,1,excellent,2020-08-06
RV8672,C34599,P29423,5,poor,2022-08-23
RV8673,C25957,P38712,1,bad,2022-10-12
RV8674,C35459,P30887,5,poor,2020-03-13
RV8675,C9100,P37369,2,Average,2021-12-29
RV8676,C39510,P39874,2,excellent,2022-05-15
RV8677,C10865,P4885,4,Average,2022-05-18
RV8678,C36759,P19087,3,bad,2024-07-04
RV8679,C19482,P37990,2,bad,2023-01-23
RV8680,C9983,P37166,4,Average,2021-05-17
RV8681,C40305,P21563,5,Good,2020-04-02
RV8682,C22229,P40269,5,Average,2024-11-05
RV8683,C7334,P27615,5,excellent,2020-02-08
RV8684,C10469,P40688,1,Good,2025-11-28
RV8685,C5404,P17609,5,Average,2023-01-14
RV8686,C31073,P39685,1,excellent,2025-02-02
RV8687,C1279,P36546,1,poor,2020-02-15
RV8688,C36658,P38852,4,excellent,2021-12-09
RV8689,C36397,P38968,4,Average,2021-02-17
RV8690,C19613,P29971,1,excellent,2021-01-23
RV8691,C7286,P10192,3,bad,2024-10-02
RV8692,C12151,P20019,1,poor,2021-01-26
RV8693,C14179,P8536,4,excellent,2022-03-20
RV8694,C27220,P23802,1,Average,2023-01-01
RV8695,C16800,P36731,4,excellent,2021-04-22
RV8696,C12956,P28841,1,bad,2024-11-06
RV8697,C24481,P1681,3,poor,2021-11-09
RV8698,C34720,P24323,2,poor,2020-09-13
RV8699,C32092,P1634,4,bad,2021-11-02
RV8700,C40895,P31684,4,poor,2020-01-21
RV8701,C39608,P35187,3,Good,2023-10-26
RV8702,C11989,P13095,4,excellent,2021-01-23
RV8703,C23269,P2874,2,Average,2023-03-09
RV8704,C24785,P5171,4,Good,2020-01-24
RV8705,C21129,P22545,1,bad,2025-12-29
RV8706,C5971,P14648,5,bad,2020-06-15
RV8707,C30049,P27675,3,Good,2020-09-12
RV8708,C13482,P5265,5,Average,2025-02-21
RV8709,C39250,P7604,3,Average,2024-03-05
RV8710,C26794,P10048,5,bad,2020-02-05
RV8711,C20077,P10553,5,poor,2022-06-09
RV8712,C15728,P39068,3,Average,2022-11-30
RV8713,C20727,P18179,1,bad,2024-01-09
RV8714,C9531,P14602,4,Good,2021-07-20
RV8715,C34539,P16375,1,bad,2020-09-12
RV8716,C1577,P36795,1,Average,2020-11-10
RV8717,C15694,P8134,2,poor,2025-01-13
RV8718,C8127,P6083,4,bad,2021-07-23
RV8719,C27900,P39838,3,bad,2021-04-18
RV8720,C6049,P31416,4,excellent,2020-07-15
RV8721,C9572,P16825,3,Average,2020-05-17
RV8722,C18921,P25084,1,Good,2024-03-30
RV8723,C40629,P3983,5,excellent,2020-12-03
RV8724,C22824,P14180,1,bad,2021-06-23
RV8725,C34295,P35691,3,Average,2023-06-19
RV8726,C8271,P28642,4,Good,2022-09-05
RV8727,C15171,P14449,3,bad,2021-04-09
RV8728,C4744,P25215,1,Good,2025-09-18
RV8729,C22025,P14711,4,Average,2021-07-11
RV8730,C31776,P35332,1,excellent,2022-10-21
RV8731,C29119,P21645,5,poor,2023-12-13
RV8732,C34540,P32161,3,excellent,2023-06-02
RV8733,C37799,P1027,1,bad,2024-12-22
RV8734,C21059,P8991,2,poor,2023-09-21
RV8735,C15291,P20633,1,poor,2025-11-14
RV8736,C12410,P10123,4,bad,2022-06-01
RV8737,C32528,P12701,4,bad,2025-01-19
RV8738,C32430,P12387,4,bad,2025-11-19
RV8739,C4643,P1791,4,Average,2021-07-16
RV8740,C20281,P22091,5,poor,2024-06-30
RV8741,C16886,P25295,2,Average,2020-02-23
RV8742,C23503,P20255,5,bad,2021-06-11
RV8743,C11855,P24640,4,bad,2022-09-23
RV8744,C18877,P8460,1,poor,2023-11-27
RV8745,C29205,P30083,4,Good,2023-02-15
RV8746,C9589,P15886,2,excellent,2025-08-21
RV8747,C24123,P8381,4,poor,2024-09-19
RV8748,C12001,P34873,2,poor,2020-08-18
RV8749,C9648,P5333,1,excellent,2021-06-02
RV8750,C10277,P34713,4,bad,2020-06-23
RV8751,C36566,P24502,4,poor,2024-12-17
RV8752,C6331,P15253,2,bad,2020-10-08
RV8753,C30647,P40594,1,excellent,2024-03-22
RV8754,C34908,P4975,2,Good,2024-12-15
RV8755,C30544,P6679,1,excellent,2024-11-29
RV8756,C13644,P14033,3,Good,2024-03-13
RV8757,C30075,P15551,2,excellent,2020-04-14
RV8758,C2219,P33206,1,excellent,2023-10-26
RV8759,C2091,P8938,5,excellent,2020-04-27
RV8760,C7039,P11617,1,poor,2021-10-24
RV8761,C11252,P12086,3,excellent,2024-02-22
RV8762,C22183,P35632,3,excellent,2021-03-24
RV8763,C11720,P35213,3,Average,2022-02-26
RV8764,C32112,P26817,3,poor,2023-09-16
RV8765,C19560,P3573,5,bad,2021-09-03
RV8766,C22543,P13030,5,poor,2020-05-06
RV8767,C24834,P24469,4,bad,2024-07-16
RV8768,C34900,P1847,4,Good,2025-04-07
RV8769,C37287,P16564,5,Average,2023-06-05
RV8770,C2464,P12374,1,excellent,2022-03-30
RV8771,C28378,P38833,4,poor,2020-03-20
RV8772,C28238,P20093,5,poor,2021-11-19
RV8773,C21718,P31622,4,poor,2020-02-17
RV8774,C2658,P14080,5,Good,2020-06-05
RV8775,C2336,P18616,4,excellent,2021-07-07
RV8776,C4782,P21596,1,excellent,2021-04-03
RV8777,C5818,P8514,4,poor,2025-10-02
RV8778,C20782,P11405,5,excellent,2022-02-13
RV8779,C27351,P19657,5,Good,2022-03-13
RV8780,C16270,P6138,3,excellent,2022-09-28
RV8781,C37975,P31962,2,Average,2023-01-16
RV8782,C20710,P27658,2,Good,2025-03-28
RV8783,C13660,P13400,5,Good,2022-10-27
RV8784,C29457,P38302,1,excellent,2020-03-20
RV8785,C15038,P28479,2,poor,2025-09-14
RV8786,C34978,P5708,1,poor,2025-12-29
RV8787,C9787,P5501,4,Average,2025-12-02
RV8788,C31942,P8846,2,bad,2024-08-18
RV8789,C35768,P9840,5,Average,2023-07-03
RV8790,C3271,P1728,3,poor,2021-01-18
RV8791,C24443,P3412,5,excellent,2025-11-14
RV8792,C14774,P35001,2,excellent,2025-04-15
RV8793,C21309,P16745,5,excellent,2024-12-18
RV8794,C21706,P20687,1,Good,2021-12-06
RV8795,C18536,P2218,3,excellent,2020-02-15
RV8796,C27372,P29655,3,excellent,2020-12-24
RV8797,C28501,P32480,2,Average,2022-08-15
RV8798,C35158,P32037,1,bad,2023-12-22
RV8799,C30723,P18000,5,Good,2020-06-07
RV8800,C28478,P17667,4,Average,2024-03-08
RV8801,C7099,P22980,3,Good,2023-10-13
RV8802,C16546,P18330,2,bad,2022-07-05
RV8803,C13086,P8236,5,Good,2022-09-29
RV8804,C36003,P19714,3,Average,2025-11-14
RV8805,C17689,P34249,3,excellent,2020-02-14
RV8806,C11108,P15248,1,bad,2021-01-23
RV8807,C37493,P28062,1,Good,2024-06-26
RV8808,C7398,P2251,5,Good,2022-06-13
RV8809,C3393,P29017,5,excellent,2022-07-13
RV8810,C40376,P3385,2,poor,2022-01-25
RV8811,C4910,P18078,5,Average,2022-08-02
RV8812,C40244,P11345,2,Average,2022-02-17
RV8813,C30763,P38283,3,bad,2023-08-19
RV8814,C31891,P24881,3,Good,2022-09-14
RV8815,C10981,P4473,1,excellent,2020-04-15
RV8816,C15146,P8420,5,bad,2025-04-07
RV8817,C22923,P12768,5,Good,2020-11-18
RV8818,C7605,P1809,4,Average,2024-02-20
RV8819,C17755,P20851,3,poor,2024-02-06
RV8820,C10581,P7692,3,bad,2022-04-22
RV8821,C20223,P35401,1,excellent,2021-07-18
RV8822,C3598,P33850,4,Average,2023-08-13
RV8823,C26513,P7202,4,Average,2020-02-09
RV8824,C17156,P1756,4,bad,2023-06-01
RV8825,C11286,P19705,3,Average,2022-02-04
RV8826,C38767,P12094,5,excellent,2023-10-17
RV8827,C15142,P16460,5,excellent,2024-07-18
RV8828,C16239,P30401,2,bad,2024-11-29
RV8829,C5713,P20749,1,poor,2021-01-04
RV8830,C26448,P26577,5,Good,2025-09-05
RV8831,C9468,P16238,2,Average,2025-04-02
RV8832,C2311,P14185,2,Average,2022-01-04
RV8833,C31805,P25282,5,excellent,2023-03-10
RV8834,C15200,P10863,3,Good,2021-01-02
RV8835,C35280,P7792,2,poor,2024-08-21
RV8836,C1341,P14427,5,bad,2022-05-17
RV8837,C32716,P32185,4,bad,2024-08-21
RV8838,C7762,P18190,1,poor,2020-02-26
RV8839,C11965,P23637,3,Good,2023-01-09
RV8840,C28678,P23738,2,bad,2020-05-20
RV8841,C17134,P11434,4,excellent,2020-04-26
RV8842,C28602,P23699,5,bad,2020-07-23
RV8843,C3984,P38460,5,Good,2024-01-18
RV8844,C35129,P28142,1,Average,2023-12-11
RV8845,C31810,P9816,5,bad,2023-08-21
RV8846,C5066,P40308,5,bad,2025-06-30
RV8847,C25089,P30873,4,poor,2020-09-20
RV8848,C33413,P36598,2,poor,2025-12-25
RV8849,C26078,P4509,2,Average,2023-06-19
RV8850,C2186,P38195,4,Good,2023-11-03
RV8851,C21258,P34781,5,poor,2021-12-09
RV8852,C1179,P12350,5,poor,2022-03-07
RV8853,C19621,P2283,5,Good,2022-09-17
RV8854,C15282,P27478,5,excellent,2020-05-27
RV8855,C11804,P23732,3,bad,2025-07-29
RV8856,C2355,P15622,2,bad,2023-10-25
RV8857,C18122,P21433,1,excellent,2020-05-10
RV8858,C6918,P11687,5,bad,2025-04-02
RV8859,C37558,P30954,3,poor,2023-02-12
RV8860,C18086,P18918,1,excellent,2024-11-17
RV8861,C13739,P5136,5,bad,2024-02-12
RV8862,C38609,P30113,3,poor,2024-02-12
RV8863,C22671,P24681,2,excellent,2025-12-24
RV8864,C28721,P36213,4,excellent,2020-05-18
RV8865,C28843,P39369,3,Average,2022-06-06
RV8866,C6185,P9261,2,bad,2023-12-26
RV8867,C31780,P6225,5,Average,2021-05-24
RV8868,C13673,P10364,2,excellent,2023-04-22
RV8869,C31844,P16832,2,Average,2024-10-18
RV8870,C15297,P7283,2,Good,2024-04-10
RV8871,C5350,P9511,3,bad,2021-01-24
RV8872,C10536,P7139,3,Good,2024-08-22
RV8873,C38455,P15797,1,Average,2025-05-31
RV8874,C19974,P5566,2,Average,2025-12-19
RV8875,C20935,P25234,3,excellent,2023-01-15
